"","orig.dest","orig","dest","year","orig_code","dest_code","flows","contig","comlang_off","colony","dist","col45","landlocked_orig","landlocked_dest","gdp_pc_dest","gdp_pc_orig","population_dest","population_orig"
"11452","DZA_SWE","DZA","SWE",2005,12,752,419,0,0,0,2729.073,0,0,0,41406.2249300863,12751.6933985748,9038627,33149720
"11453","DZA_SWE","DZA","SWE",2010,12,752,676,0,0,0,2729.073,0,0,0,43530.6526877831,13315.009380487,9390157,35977451
"11454","DZA_SWE","DZA","SWE",2015,12,752,559,0,0,0,2729.073,0,0,0,46582.8852732814,14202.8690222857,9764949,39728020
"11455","DZA_SWE","DZA","SWE",2020,12,752,509,0,0,0,2729.073,0,0,0,47592.7487552738,13185.0426121594,10099270,43851043
"11456","ECU_SWE","ECU","SWE",2000,218,752,43,0,0,0,10412.41,0,0,0,37019.5954831717,7367.984712724,8881642,12681123
"11457","ECU_SWE","ECU","SWE",2005,218,752,459,0,0,0,10412.41,0,0,0,41406.2249300863,8585.02663042632,9038627,13825839
"11458","ECU_SWE","ECU","SWE",2010,218,752,662,0,0,0,10412.41,0,0,0,43530.6526877831,9327.69821005246,9390157,15011114
"11459","ECU_SWE","ECU","SWE",2015,218,752,356,0,0,0,10412.41,0,0,0,46582.8852732814,10718.9958059756,9764949,16212022
"11460","ECU_SWE","ECU","SWE",2020,218,752,180,0,0,0,10412.41,0,0,0,47592.7487552738,9473.21022485428,10099270,17643060
"11461","EGY_SWE","EGY","SWE",2000,818,752,66,0,0,0,3407.464,0,0,0,37019.5954831717,7573.09606753101,8881642,68831561
"11462","EGY_SWE","EGY","SWE",2005,818,752,560,0,0,0,3407.464,0,0,0,41406.2249300863,8275.80294376827,9038627,75523576
"11463","EGY_SWE","EGY","SWE",2010,818,752,1404,0,0,0,3407.464,0,0,0,43530.6526877831,10057.5495438243,9390157,82761244
"11464","EGY_SWE","EGY","SWE",2015,818,752,2824,0,0,0,3407.464,0,0,0,46582.8852732814,10412.7757185481,9764949,92442549
"11465","EGY_SWE","EGY","SWE",2020,818,752,2924,0,0,0,3407.464,0,0,0,47592.7487552738,11932.1114989743,10099270,102334403
"11466","ERI_SWE","ERI","SWE",2000,232,752,127,0,0,0,5184.84,0,0,0,37019.5954831717,1072.59475746067,8881642,2292413
"11467","ERI_SWE","ERI","SWE",2005,232,752,1373,0,0,0,5184.84,0,0,0,41406.2249300863,1040.41254135818,9038627,2826653
"11468","ERI_SWE","ERI","SWE",2010,232,752,5743,0,0,0,5184.84,0,0,0,43530.6526877831,946.432589393113,9390157,3170437
"11469","ERI_SWE","ERI","SWE",2015,232,752,21117,0,0,0,5184.84,0,0,0,46582.8852732814,1022.07793676887,9764949,3342818
"11470","ERI_SWE","ERI","SWE",2020,232,752,19998,0,0,0,5184.84,0,0,0,47592.7487552738,1032.55128453292,10099270,3546427
"11471","ESP_SWE","ESP","SWE",2000,724,752,371,0,0,0,2596.908,0,0,0,37019.5954831717,29885.3339388631,8881642,40824745
"11472","ESP_SWE","ESP","SWE",2005,724,752,1728,0,0,0,2596.908,0,0,0,41406.2249300863,32635.603726267,9038627,44019118
"11473","ESP_SWE","ESP","SWE",2010,724,752,3023,0,0,0,2596.908,0,0,0,43530.6526877831,32203.399426921,9390157,46931011
"11474","ESP_SWE","ESP","SWE",2015,724,752,5908,0,0,0,2596.908,0,0,0,46582.8852732814,32326.307975269,9764949,46671919
"11475","ESP_SWE","ESP","SWE",2020,724,752,5178,0,0,0,2596.908,0,0,0,47592.7487552738,31724.7419997065,10099270,46754783
"11476","EST_SWE","EST","SWE",2000,233,752,264,0,0,1,377.9402,0,0,0,37019.5954831717,15623.0461744047,8881642,1399111
"11477","EST_SWE","EST","SWE",2005,233,752,1624,0,0,1,377.9402,0,0,0,41406.2249300863,22948.2615515559,9038627,1355650
"11478","EST_SWE","EST","SWE",2010,233,752,2281,0,0,1,377.9402,0,0,0,43530.6526877831,22985.1326041333,9390157,1332103
"11479","EST_SWE","EST","SWE",2015,233,752,2631,0,0,1,377.9402,0,0,0,46582.8852732814,27409.5289681257,9764949,1315330
"11480","EST_SWE","EST","SWE",2020,233,752,1374,0,0,1,377.9402,0,0,0,47592.7487552738,31956.2727387619,10099270,1326539
"11481","ETH_SWE","ETH","SWE",2000,231,752,191,0,0,0,5862.811,0,1,0,37019.5954831717,609.557224018954,8881642,66224809
"11482","ETH_SWE","ETH","SWE",2005,231,752,1060,0,0,0,5862.811,0,1,0,41406.2249300863,710.2631015821,9038627,76346310
"11483","ETH_SWE","ETH","SWE",2010,231,752,3216,0,0,0,5862.811,0,1,0,43530.6526877831,1046.88765282,9390157,87639962
"11484","ETH_SWE","ETH","SWE",2015,231,752,3418,0,0,0,5862.811,0,1,0,46582.8852732814,1490.19803761275,9764949,100835453
"11485","ETH_SWE","ETH","SWE",2020,231,752,5271,0,0,0,5862.811,0,1,0,47592.7487552738,1951.31554380438,10099270,114963583
"11486","FIN_SWE","FIN","SWE",2000,246,752,3579,1,1,1,397.8922,0,0,0,37019.5954831717,34849.1151220494,8881642,5187953
"11487","FIN_SWE","FIN","SWE",2005,246,752,15624,1,1,1,397.8922,0,0,0,41406.2249300863,39124.3140710768,9038627,5258933
"11488","FIN_SWE","FIN","SWE",2010,246,752,12303,1,1,1,397.8922,0,0,0,43530.6526877831,40049.7513931723,9390157,5365784
"11489","FIN_SWE","FIN","SWE",2015,246,752,12412,1,1,1,397.8922,0,0,0,46582.8852732814,39369.446617182,9764949,5481128
"11490","FIN_SWE","FIN","SWE",2020,246,752,10677,1,1,1,397.8922,0,0,0,47592.7487552738,41234.7274309998,10099270,5540718
"11491","FJI_SWE","FJI","SWE",2000,242,752,1,0,0,0,15180.92,0,0,0,37019.5954831717,8123.12120574716,8881642,811011
"11492","FJI_SWE","FJI","SWE",2005,242,752,11,0,0,0,15180.92,0,0,0,41406.2249300863,8838.88928975941,9038627,821606
"11493","FJI_SWE","FJI","SWE",2010,242,752,13,0,0,0,15180.92,0,0,0,43530.6526877831,8753.98779878264,9390157,859816
"11494","FJI_SWE","FJI","SWE",2015,242,752,4,0,0,0,15180.92,0,0,0,46582.8852732814,10157.4541284702,9764949,868632
"11495","FJI_SWE","FJI","SWE",2020,242,752,6,0,0,0,15180.92,0,0,0,47592.7487552738,8950.74030783493,10099270,896444
"11496","FRA_SWE","FRA","SWE",2000,250,752,591,0,0,0,1545.797,0,0,0,37019.5954831717,35575.0295907682,8881642,59015092
"11497","FRA_SWE","FRA","SWE",2005,250,752,2883,0,0,0,1545.797,0,0,0,41406.2249300863,37538.850216007,9038627,61120128
"11498","FRA_SWE","FRA","SWE",2010,250,752,4173,0,0,0,1545.797,0,0,0,43530.6526877831,38033.4903755855,9390157,62879535
"11499","FRA_SWE","FRA","SWE",2015,250,752,4259,0,0,0,1545.797,0,0,0,46582.8852732814,39090.7874052562,9764949,64453194
"11500","FRA_SWE","FRA","SWE",2020,250,752,4479,0,0,0,1545.797,0,0,0,47592.7487552738,37733.5425118342,10099270,65273512
"11501","FSM_SWE","FSM","SWE",2000,583,752,0,0,0,0,11861.46,0,0,0,37019.5954831717,2749.34874780329,8881642,107405
"11502","FSM_SWE","FSM","SWE",2005,583,752,0,0,0,0,11861.46,0,0,0,41406.2249300863,2879.30402154221,9038627,106135
"11503","FSM_SWE","FSM","SWE",2010,583,752,1,0,0,0,11861.46,0,0,0,43530.6526877831,2924.156764569,9390157,102916
"11504","FSM_SWE","FSM","SWE",2015,583,752,0,0,0,0,11861.46,0,0,0,46582.8852732814,2884.43504173024,9764949,108886
"11505","FSM_SWE","FSM","SWE",2020,583,752,0,0,0,0,11861.46,0,0,0,47592.7487552738,2887.11625380187,10099270,115021
"11506","GAB_SWE","GAB","SWE",2000,266,752,0,0,0,0,6604.347,0,0,0,37019.5954831717,17353.3524645514,8881642,1228359
"11507","GAB_SWE","GAB","SWE",2005,266,752,1,0,0,0,6604.347,0,0,0,41406.2249300863,16119.837787928,9038627,1390550
"11508","GAB_SWE","GAB","SWE",2010,266,752,6,0,0,0,6604.347,0,0,0,43530.6526877831,15725.0982036412,9390157,1624146
"11509","GAB_SWE","GAB","SWE",2015,266,752,10,0,0,0,6604.347,0,0,0,46582.8852732814,16441.8580387541,9764949,1947690
"11510","GAB_SWE","GAB","SWE",2020,266,752,5,0,0,0,6604.347,0,0,0,47592.7487552738,15577.60932731,10099270,2225728
"11511","GBR_SWE","GBR","SWE",2000,826,752,1318,0,0,0,1437.571,0,0,0,37019.5954831717,33652.3326553618,8881642,58923305
"11512","GBR_SWE","GBR","SWE",2005,826,752,6186,0,0,0,1437.571,0,0,0,41406.2249300863,37578.6790788596,9038627,60287953
"11513","GBR_SWE","GBR","SWE",2010,826,752,7870,0,0,0,1437.571,0,0,0,43530.6526877831,37021.584937031,9390157,63459801
"11514","GBR_SWE","GBR","SWE",2015,826,752,8404,0,0,0,1437.571,0,0,0,46582.8852732814,39240.4047358363,9764949,65860149
"11515","GBR_SWE","GBR","SWE",2020,826,752,7946,0,0,0,1437.571,0,0,0,47592.7487552738,36726.6358507556,10099270,67886004
"11516","GEO_SWE","GEO","SWE",2000,268,752,15,0,0,0,2688.965,0,0,0,37019.5954831717,3334.70275776903,8881642,4362184
"11517","GEO_SWE","GEO","SWE",2005,268,752,182,0,0,0,2688.965,0,0,0,41406.2249300863,5003.08183470924,9038627,4210158
"11518","GEO_SWE","GEO","SWE",2010,268,752,487,0,0,0,2688.965,0,0,0,43530.6526877831,6814.02145919676,9390157,4099096
"11519","GEO_SWE","GEO","SWE",2015,268,752,491,0,0,0,2688.965,0,0,0,46582.8852732814,9424.36950745276,9764949,4024180
"11520","GEO_SWE","GEO","SWE",2020,268,752,757,0,0,0,2688.965,0,0,0,47592.7487552738,11021.5967063358,10099270,3989175
"11521","GHA_SWE","GHA","SWE",2000,288,752,75,0,0,0,6187.413,0,0,0,37019.5954831717,3083.19624832898,8881642,19278850
"11522","GHA_SWE","GHA","SWE",2005,288,752,555,0,0,0,6187.413,0,0,0,41406.2249300863,3462.56879085212,9038627,21814648
"11523","GHA_SWE","GHA","SWE",2010,288,752,800,0,0,0,6187.413,0,0,0,43530.6526877831,4155.73250259282,9390157,24779614
"11524","GHA_SWE","GHA","SWE",2015,288,752,1070,0,0,0,6187.413,0,0,0,46582.8852732814,5157.03514315004,9764949,27849203
"11525","GHA_SWE","GHA","SWE",2020,288,752,880,0,0,0,6187.413,0,0,0,47592.7487552738,5910.26110336305,10099270,31072945
"11526","GIN_SWE","GIN","SWE",2000,324,752,5,0,0,0,6224.875,0,0,0,37019.5954831717,1440.05348474979,8881642,8240735
"11527","GIN_SWE","GIN","SWE",2005,324,752,57,0,0,0,6224.875,0,0,0,41406.2249300863,1524.57182617226,9038627,9109585
"11528","GIN_SWE","GIN","SWE",2010,324,752,178,0,0,0,6224.875,0,0,0,43530.6526877831,1573.51345831819,9390157,10192168
"11529","GIN_SWE","GIN","SWE",2015,324,752,209,0,0,0,6224.875,0,0,0,46582.8852732814,1781.40012365777,9764949,11432096
"11530","GIN_SWE","GIN","SWE",2020,324,752,156,0,0,0,6224.875,0,0,0,47592.7487552738,2279.60852589517,10099270,13132792
"11531","GMB_SWE","GMB","SWE",2000,270,752,158,0,0,0,5849.758,0,0,0,37019.5954831717,2573.57257440882,8881642,1317708
"11532","GMB_SWE","GMB","SWE",2005,270,752,627,0,0,0,5849.758,0,0,0,41406.2249300863,2509.96597458517,9038627,1543745
"11533","GMB_SWE","GMB","SWE",2010,270,752,1207,0,0,0,5849.758,0,0,0,43530.6526877831,2636.25824221794,9390157,1793199
"11534","GMB_SWE","GMB","SWE",2015,270,752,1150,0,0,0,5849.758,0,0,0,46582.8852732814,2299.76567332183,9764949,2085860
"11535","GMB_SWE","GMB","SWE",2020,270,752,763,0,0,0,5849.758,0,0,0,47592.7487552738,2440.01099071959,10099270,2416664
"11536","GNB_SWE","GNB","SWE",2000,624,752,1,0,0,0,5977.037,0,0,0,37019.5954831717,1210.24032408755,8881642,1201305
"11537","GNB_SWE","GNB","SWE",2005,624,752,14,0,0,0,5977.037,0,0,0,41406.2249300863,1275.41213575352,9038627,1344931
"11538","GNB_SWE","GNB","SWE",2010,624,752,22,0,0,0,5977.037,0,0,0,43530.6526877831,1356.16986644643,9390157,1522603
"11539","GNB_SWE","GNB","SWE",2015,624,752,23,0,0,0,5977.037,0,0,0,46582.8852732814,1453.66891265903,9764949,1737207
"11540","GNB_SWE","GNB","SWE",2020,624,752,7,0,0,0,5977.037,0,0,0,47592.7487552738,1521.80593118046,10099270,1967998
"11541","GNQ_SWE","GNQ","SWE",2000,226,752,0,0,0,0,6237.767,0,0,0,37019.5954831717,13924.2224020125,8881642,606180
"11542","GNQ_SWE","GNQ","SWE",2005,226,752,13,0,0,0,6237.767,0,0,0,41406.2249300863,31410.4916800318,9038627,749527
"11543","GNQ_SWE","GNQ","SWE",2010,226,752,13,0,0,0,6237.767,0,0,0,43530.6526877831,33394.4284549986,9390157,943640
"11544","GNQ_SWE","GNQ","SWE",2015,226,752,14,0,0,0,6237.767,0,0,0,46582.8852732814,27271.3626341652,9764949,1168575
"11545","GNQ_SWE","GNQ","SWE",2020,226,752,7,0,0,0,6237.767,0,0,0,47592.7487552738,17203.9506818132,10099270,1402985
"11546","GRC_SWE","GRC","SWE",2000,300,752,283,0,0,0,2408.377,0,0,0,37019.5954831717,24217.7617307261,8881642,11082103
"11547","GRC_SWE","GRC","SWE",2005,300,752,1552,0,0,0,2408.377,0,0,0,41406.2249300863,28969.6051738191,9038627,11224800
"11548","GRC_SWE","GRC","SWE",2010,300,752,2618,0,0,0,2408.377,0,0,0,43530.6526877831,28200.8869355074,9390157,10887640
"11549","GRC_SWE","GRC","SWE",2015,300,752,5860,0,0,0,2408.377,0,0,0,46582.8852732814,23030.9138760515,9764949,10659737
"11550","GRC_SWE","GRC","SWE",2020,300,752,4925,0,0,0,2408.377,0,0,0,47592.7487552738,22107.6858147106,10099270,10423056
"11551","GRD_SWE","GRD","SWE",2000,308,752,5,0,0,0,8286.773,0,0,0,37019.5954831717,9718.36175384846,8881642,102837
"11552","GRD_SWE","GRD","SWE",2005,308,752,5,0,0,0,8286.773,0,0,0,41406.2249300863,11979.8096077176,9038627,104658
"11553","GRD_SWE","GRD","SWE",2010,308,752,5,0,0,0,8286.773,0,0,0,43530.6526877831,11229.6319239798,9390157,106227
"11554","GRD_SWE","GRD","SWE",2015,308,752,3,0,0,0,8286.773,0,0,0,46582.8852732814,12835.5581574136,9764949,109603
"11555","GRD_SWE","GRD","SWE",2020,308,752,3,0,0,0,8286.773,0,0,0,47592.7487552738,12905.3014218374,10099270,112519
"11556","GTM_SWE","GTM","SWE",2000,320,752,11,0,0,0,9634.745,0,0,0,37019.5954831717,5921.69047722316,8881642,11650744
"11557","GTM_SWE","GTM","SWE",2005,320,752,42,0,0,0,9634.745,0,0,0,41406.2249300863,6185.46161884248,9038627,13096028
"11558","GTM_SWE","GTM","SWE",2010,320,752,77,0,0,0,9634.745,0,0,0,43530.6526877831,6646.24691472207,9390157,14630420
"11559","GTM_SWE","GTM","SWE",2015,320,752,66,0,0,0,9634.745,0,0,0,46582.8852732814,7252.2647782969,9764949,16252425
"11560","GTM_SWE","GTM","SWE",2020,320,752,62,0,0,0,9634.745,0,0,0,47592.7487552738,7409.3690454495,10099270,17915567
"11561","GUY_SWE","GUY","SWE",2000,328,752,0,0,0,0,8591.087,0,0,0,37019.5954831717,6774.21061051955,8881642,746718
"11562","GUY_SWE","GUY","SWE",2005,328,752,13,0,0,0,8591.087,0,0,0,41406.2249300863,6911.69649117586,9038627,746156
"11563","GUY_SWE","GUY","SWE",2010,328,752,8,0,0,0,8591.087,0,0,0,43530.6526877831,8606.18083580405,9390157,749430
"11564","GUY_SWE","GUY","SWE",2015,328,752,5,0,0,0,8591.087,0,0,0,46582.8852732814,9825.46552268381,9764949,767433
"11565","GUY_SWE","GUY","SWE",2020,328,752,7,0,0,0,8591.087,0,0,0,47592.7487552738,16912.557975061,10099270,786559
"11566","HND_SWE","HND","SWE",2000,340,752,8,0,0,0,9515.035,0,0,0,37019.5954831717,3367.72531499944,8881642,6574510
"11567","HND_SWE","HND","SWE",2005,340,752,67,0,0,0,9515.035,0,0,0,41406.2249300863,3788.11761537328,9038627,7458982
"11568","HND_SWE","HND","SWE",2010,340,752,74,0,0,0,9515.035,0,0,0,43530.6526877831,4105.55692939842,9390157,8317467
"11569","HND_SWE","HND","SWE",2015,340,752,67,0,0,0,9515.035,0,0,0,46582.8852732814,4258.41229792322,9764949,9112904
"11570","HND_SWE","HND","SWE",2020,340,752,70,0,0,0,9515.035,0,0,0,47592.7487552738,4193.53220103765,10099270,9904608
"11571","HRV_SWE","HRV","SWE",2000,191,752,362,0,0,0,1512.846,0,0,0,37019.5954831717,15697.6447937474,8881642,4428075
"11572","HRV_SWE","HRV","SWE",2005,191,752,729,0,0,0,1512.846,0,0,0,41406.2249300863,19826.4240968693,9038627,4378066
"11573","HRV_SWE","HRV","SWE",2010,191,752,809,0,0,0,1512.846,0,0,0,43530.6526877831,20671.5038589203,9390157,4328163
"11574","HRV_SWE","HRV","SWE",2015,191,752,3450,0,0,0,1512.846,0,0,0,46582.8852732814,20852.2926316115,9764949,4232874
"11575","HRV_SWE","HRV","SWE",2020,191,752,5980,0,0,0,1512.846,0,0,0,47592.7487552738,21991.7540302508,10099270,4105268
"11576","HTI_SWE","HTI","SWE",2000,332,752,3,0,0,0,8272.682,0,0,0,37019.5954831717,2607.13019305534,8881642,8463802
"11577","HTI_SWE","HTI","SWE",2005,332,752,14,0,0,0,8272.682,0,0,0,41406.2249300863,2560.11407522597,9038627,9195289
"11578","HTI_SWE","HTI","SWE",2010,332,752,19,0,0,0,8272.682,0,0,0,43530.6526877831,2669.34513851213,9390157,9949318
"11579","HTI_SWE","HTI","SWE",2015,332,752,14,0,0,0,8272.682,0,0,0,46582.8852732814,2882.10137318303,9764949,10695540
"11580","HTI_SWE","HTI","SWE",2020,332,752,11,0,0,0,8272.682,0,0,0,47592.7487552738,2709.12719373085,10099270,11402533
"11581","HUN_SWE","HUN","SWE",2000,348,752,146,0,0,0,1318.564,0,1,0,37019.5954831717,17850.0233568719,8881642,10220509
"11582","HUN_SWE","HUN","SWE",2005,348,752,1045,0,0,0,1318.564,0,1,0,41406.2249300863,22413.3916168484,9038627,10085942
"11583","HUN_SWE","HUN","SWE",2010,348,752,3919,0,0,0,1318.564,0,1,0,43530.6526877831,22446.6936807048,9390157,9927380
"11584","HUN_SWE","HUN","SWE",2015,348,752,4422,0,0,0,1318.564,0,1,0,46582.8852732814,25484.4111766981,9764949,9777925
"11585","HUN_SWE","HUN","SWE",2020,348,752,2961,0,0,0,1318.564,0,1,0,47592.7487552738,28982.4480102403,10099270,9660350
"11586","IDN_SWE","IDN","SWE",2000,360,752,75,0,0,0,10528.27,0,0,0,37019.5954831717,5869.01631724428,8881642,211513822
"11587","IDN_SWE","IDN","SWE",2005,360,752,403,0,0,0,10528.27,0,0,0,41406.2249300863,6898.86132860477,9038627,226289468
"11588","IDN_SWE","IDN","SWE",2010,360,752,491,0,0,0,10528.27,0,0,0,43530.6526877831,8674.73529721143,9390157,241834226
"11589","IDN_SWE","IDN","SWE",2015,360,752,520,0,0,0,10528.27,0,0,0,46582.8852732814,10643.7328728402,9764949,258383257
"11590","IDN_SWE","IDN","SWE",2020,360,752,727,0,0,0,10528.27,0,0,0,47592.7487552738,12071.2122180547,10099270,273523621
"11591","IND_SWE","IND","SWE",2000,356,752,369,0,0,0,5574.222,0,0,0,37019.5954831717,2418.34641337055,8881642,1056575548
"11592","IND_SWE","IND","SWE",2005,356,752,3647,0,0,0,5574.222,0,0,0,41406.2249300863,3088.44801605977,9038627,1147609924
"11593","IND_SWE","IND","SWE",2010,356,752,7663,0,0,0,5574.222,0,0,0,43530.6526877831,4280.13086016465,9390157,1234281163
"11594","IND_SWE","IND","SWE",2015,356,752,12620,0,0,0,5574.222,0,0,0,46582.8852732814,5585.24678620114,9764949,1310152392
"11595","IND_SWE","IND","SWE",2020,356,752,24498,0,0,0,5574.222,0,0,0,47592.7487552738,6281.50327980997,10099270,1380004385
"11596","IRL_SWE","IRL","SWE",2000,372,752,165,0,0,0,1631.147,0,0,0,37019.5954831717,40118.862830243,8881642,3783095
"11597","IRL_SWE","IRL","SWE",2005,372,752,757,0,0,0,1631.147,0,0,0,41406.2249300863,47808.720278069,9038627,4141218
"11598","IRL_SWE","IRL","SWE",2010,372,752,1118,0,0,0,1631.147,0,0,0,43530.6526877831,44282.1411843918,9390157,4554330
"11599","IRL_SWE","IRL","SWE",2015,372,752,1307,0,0,0,1631.147,0,0,0,46582.8852732814,60327.0317445412,9764949,4652420
"11600","IRL_SWE","IRL","SWE",2020,372,752,1057,0,0,0,1631.147,0,0,0,47592.7487552738,76792.1461466185,10099270,4937796
"11601","IRN_SWE","IRN","SWE",2000,364,752,1106,0,0,0,3566.229,0,0,0,37019.5954831717,12482.9672823391,8881642,65623397
"11602","IRN_SWE","IRN","SWE",2005,364,752,6222,0,0,0,3566.229,0,0,0,41406.2249300863,15328.319009541,9038627,69762345
"11603","IRN_SWE","IRN","SWE",2010,364,752,10437,0,0,0,3566.229,0,0,0,43530.6526877831,17617.33854681,9390157,73762519
"11604","IRN_SWE","IRN","SWE",2015,364,752,9345,0,0,0,3566.229,0,0,0,46582.8852732814,16148.9761148561,9764949,78492208
"11605","IRN_SWE","IRN","SWE",2020,364,752,8854,0,0,0,3566.229,0,0,0,47592.7487552738,16182.7494977977,10099270,83992953
"11606","IRQ_SWE","IRQ","SWE",2000,368,752,6640,0,0,0,3482.933,0,0,0,37019.5954831717,5235.44187140257,8881642,23497589
"11607","IRQ_SWE","IRQ","SWE",2005,368,752,25005,0,0,0,3482.933,0,0,0,41406.2249300863,11153.6442116277,9038627,26922279
"11608","IRQ_SWE","IRQ","SWE",2010,368,752,51226,0,0,0,3482.933,0,0,0,43530.6526877831,12548.1857089256,9390157,29741977
"11609","IRQ_SWE","IRQ","SWE",2015,368,752,15561,0,0,0,3482.933,0,0,0,46582.8852732814,14563.3866776639,9764949,35572269
"11610","IRQ_SWE","IRQ","SWE",2020,368,752,16121,0,0,0,3482.933,0,0,0,47592.7487552738,13370.7029652707,10099270,40222503
"11611","ISL_SWE","ISL","SWE",2000,352,752,382,0,0,0,2138.135,0,0,0,37019.5954831717,35331.9243637343,8881642,280439
"11612","ISL_SWE","ISL","SWE",2005,352,752,2027,0,0,0,2138.135,0,0,0,41406.2249300863,40870.774459084,9038627,294976
"11613","ISL_SWE","ISL","SWE",2010,352,752,2600,0,0,0,2138.135,0,0,0,43530.6526877831,40309.0233756715,9390157,320342
"11614","ISL_SWE","ISL","SWE",2015,352,752,3385,0,0,0,2138.135,0,0,0,46582.8852732814,44406.3045338557,9764949,330237
"11615","ISL_SWE","ISL","SWE",2020,352,752,2343,0,0,0,2138.135,0,0,0,47592.7487552738,47543.609714009,10099270,341250
"11616","ISR_SWE","ISR","SWE",2000,376,752,55,0,0,0,3277.226,0,0,0,37019.5954831717,27667.0357649574,8881642,5945949
"11617","ISR_SWE","ISR","SWE",2005,376,752,374,0,0,0,3277.226,0,0,0,41406.2249300863,27765.712173111,9038627,6529470
"11618","ISR_SWE","ISR","SWE",2010,376,752,362,0,0,0,3277.226,0,0,0,43530.6526877831,30452.515301631,9390157,7346446
"11619","ISR_SWE","ISR","SWE",2015,376,752,341,0,0,0,3277.226,0,0,0,46582.8852732814,33375.8068656415,9764949,7978496
"11620","ISR_SWE","ISR","SWE",2020,376,752,229,0,0,0,3277.226,0,0,0,47592.7487552738,34297.7450057863,10099270,8655541
"11621","ITA_SWE","ITA","SWE",2000,380,752,335,0,0,0,1980.122,0,0,0,37019.5954831717,36595.3593877571,8881642,56692178
"11622","ITA_SWE","ITA","SWE",2005,380,752,1621,0,0,0,1980.122,0,0,0,41406.2249300863,37314.620365424,9038627,58281209
"11623","ITA_SWE","ITA","SWE",2010,380,752,3132,0,0,0,1980.122,0,0,0,43530.6526877831,36205.8134838177,9390157,59325232
"11624","ITA_SWE","ITA","SWE",2015,380,752,4882,0,0,0,1980.122,0,0,0,46582.8852732814,35049.1120343691,9764949,60578489
"11625","ITA_SWE","ITA","SWE",2020,380,752,5293,0,0,0,1980.122,0,0,0,47592.7487552738,33540.7593887336,10099270,60461828
"11626","JAM_SWE","JAM","SWE",2000,388,752,7,0,0,0,8576.107,0,0,0,37019.5954831717,8183.29836840774,8881642,2654698
"11627","JAM_SWE","JAM","SWE",2005,388,752,40,0,0,0,8576.107,0,0,0,41406.2249300863,8404.10238885939,9038627,2740000
"11628","JAM_SWE","JAM","SWE",2010,388,752,72,0,0,0,8576.107,0,0,0,43530.6526877831,8069.99919330106,9390157,2810464
"11629","JAM_SWE","JAM","SWE",2015,388,752,102,0,0,0,8576.107,0,0,0,46582.8852732814,8122.86732813159,9764949,2891024
"11630","JAM_SWE","JAM","SWE",2020,388,752,67,0,0,0,8576.107,0,0,0,47592.7487552738,7569.98876260553,10099270,2961161
"11631","JOR_SWE","JOR","SWE",2000,400,752,54,0,0,0,3325.035,0,0,0,37019.5954831717,7743.68280678593,8881642,5122495
"11632","JOR_SWE","JOR","SWE",2005,400,752,560,0,0,0,3325.035,0,0,0,41406.2249300863,9466.43454081838,9038627,5765639
"11633","JOR_SWE","JOR","SWE",2010,400,752,1259,0,0,0,3325.035,0,0,0,43530.6526877831,10337.6278095088,9390157,7261541
"11634","JOR_SWE","JOR","SWE",2015,400,752,1400,0,0,0,3325.035,0,0,0,46582.8852732814,8761.2145942977,9764949,9266573
"11635","JOR_SWE","JOR","SWE",2020,400,752,1068,0,0,0,3325.035,0,0,0,47592.7487552738,8209.39681363664,10099270,10203140
"11636","JPN_SWE","JPN","SWE",2000,392,752,318,0,0,0,8180.65,0,0,0,37019.5954831717,34660.8423472514,8881642,127524168
"11637","JPN_SWE","JPN","SWE",2005,392,752,1500,0,0,0,8180.65,0,0,0,41406.2249300863,36473.890028107,9038627,128326115
"11638","JPN_SWE","JPN","SWE",2010,392,752,1634,0,0,0,8180.65,0,0,0,43530.6526877831,36281.3274200043,9390157,128542349
"11639","JPN_SWE","JPN","SWE",2015,392,752,1337,0,0,0,8180.65,0,0,0,46582.8852732814,38104.0345083654,9764949,127985139
"11640","JPN_SWE","JPN","SWE",2020,392,752,1127,0,0,0,8180.65,0,0,0,47592.7487552738,37947.7055156354,10099270,126476458
"11641","KAZ_SWE","KAZ","SWE",2000,398,752,42,0,0,0,4297.003,0,1,0,37019.5954831717,9660.33947943809,8881642,14922724
"11642","KAZ_SWE","KAZ","SWE",2005,398,752,354,0,0,0,4297.003,0,1,0,41406.2249300863,15329.9781724319,9038627,15402803
"11643","KAZ_SWE","KAZ","SWE",2010,398,752,487,0,0,0,4297.003,0,1,0,43530.6526877831,19642.4960554179,9390157,16252273
"11644","KAZ_SWE","KAZ","SWE",2015,398,752,713,0,0,0,4297.003,0,1,0,46582.8852732814,22708.0017102287,9764949,17572010
"11645","KAZ_SWE","KAZ","SWE",2020,398,752,508,0,0,0,4297.003,0,1,0,47592.7487552738,24451.0080642836,10099270,18776707
"11646","KEN_SWE","KEN","SWE",2000,404,752,86,0,0,0,6942.959,0,0,0,37019.5954831717,2293.75270500575,8881642,31964557
"11647","KEN_SWE","KEN","SWE",2005,404,752,390,0,0,0,6942.959,0,0,0,41406.2249300863,2386.970679395,9038627,36624897
"11648","KEN_SWE","KEN","SWE",2010,404,752,696,0,0,0,6942.959,0,0,0,43530.6526877831,2658.19699424746,9390157,42030684
"11649","KEN_SWE","KEN","SWE",2015,404,752,1031,0,0,0,6942.959,0,0,0,46582.8852732814,3020.48175403193,9764949,47878339
