coub,sex,age_lfs,edu_lfs,national,oecd,regionb,oecdb,fborn,number
ARE,1,2,3,99,1,ASIA,0,1,182
ARE,1,2,99,99,1,ASIA,0,1,46
ARE,1,3,2,0,1,ASIA,0,1,6
ARE,1,3,3,0,1,ASIA,0,1,1
ARE,1,3,1,1,1,ASIA,0,1,6
ARE,1,3,2,1,1,ASIA,0,1,8
ARE,1,3,3,1,1,ASIA,0,1,16
ARE,1,3,99,1,1,ASIA,0,1,1
ARE,1,3,99,99,1,ASIA,0,1,1
ARE,2,0,1,0,1,ASIA,0,1,1137
ARE,2,0,99,0,1,ASIA,0,1,3335
ARE,2,0,1,1,1,ASIA,0,1,1794
ARE,2,0,2,1,1,ASIA,0,1,4
ARE,2,0,99,1,1,ASIA,0,1,4513
ARE,2,0,99,99,1,ASIA,0,1,205
ARE,2,1,1,0,1,ASIA,0,1,492
ARE,2,1,2,0,1,ASIA,0,1,1758
ARE,2,1,3,0,1,ASIA,0,1,695
ARE,2,1,99,0,1,ASIA,0,1,74
ARE,2,1,1,1,1,ASIA,0,1,1506
ARE,2,1,2,1,1,ASIA,0,1,2021
ARE,2,1,3,1,1,ASIA,0,1,1426
ARE,2,1,99,1,1,ASIA,0,1,36
ARE,2,1,1,99,1,ASIA,0,1,9
ARE,2,1,2,99,1,ASIA,0,1,30
ARE,2,1,3,99,1,ASIA,0,1,37
ARE,2,1,99,99,1,ASIA,0,1,43
ARE,2,2,1,0,1,ASIA,0,1,330
ARE,2,2,2,0,1,ASIA,0,1,990
ARE,2,2,3,0,1,ASIA,0,1,5226
ARE,2,2,99,0,1,ASIA,0,1,64
ARE,2,2,1,1,1,ASIA,0,1,279
ARE,2,2,2,1,1,ASIA,0,1,662
ARE,2,2,3,1,1,ASIA,0,1,6725
ARE,2,2,99,1,1,ASIA,0,1,58
ARE,2,2,1,99,1,ASIA,0,1,15
ARE,2,2,2,99,1,ASIA,0,1,42
ARE,2,2,3,99,1,ASIA,0,1,118
ARE,2,2,99,99,1,ASIA,0,1,36
ARE,2,3,2,0,1,ASIA,0,1,1
ARE,2,3,3,0,1,ASIA,0,1,1
ARE,2,3,1,1,1,ASIA,0,1,49
ARE,2,3,2,1,1,ASIA,0,1,1
ARE,2,3,3,1,1,ASIA,0,1,62
ARE,2,3,3,99,1,ASIA,0,1,1
ARG,1,0,1,0,1,SCAC,0,1,4386
ARG,1,0,99,0,1,SCAC,0,1,2228
ARG,1,0,1,1,1,SCAC,0,1,2506
ARG,1,0,99,1,1,SCAC,0,1,2871
ARG,1,0,1,99,1,SCAC,0,1,74
ARG,1,0,99,99,1,SCAC,0,1,39
ARG,1,1,1,0,1,SCAC,0,1,5654
ARG,1,1,2,0,1,SCAC,0,1,4535
ARG,1,1,3,0,1,SCAC,0,1,522
ARG,1,1,99,0,1,SCAC,0,1,751
ARG,1,1,1,1,1,SCAC,0,1,8477
ARG,1,1,2,1,1,SCAC,0,1,6577
ARG,1,1,3,1,1,SCAC,0,1,1842
ARG,1,1,99,1,1,SCAC,0,1,675
ARG,1,1,1,99,1,SCAC,0,1,49
ARG,1,1,2,99,1,SCAC,0,1,88
ARG,1,1,3,99,1,SCAC,0,1,102
ARG,1,1,99,99,1,SCAC,0,1,93
ARG,1,2,1,0,1,SCAC,0,1,28190
ARG,1,2,2,0,1,SCAC,0,1,43348
ARG,1,2,3,0,1,SCAC,0,1,34561
ARG,1,2,99,0,1,SCAC,0,1,572
ARG,1,2,1,1,1,SCAC,0,1,30522
ARG,1,2,2,1,1,SCAC,0,1,47973
ARG,1,2,3,1,1,SCAC,0,1,52688
ARG,1,2,99,1,1,SCAC,0,1,1882
ARG,1,2,1,99,1,SCAC,0,1,127
ARG,1,2,2,99,1,SCAC,0,1,808
ARG,1,2,3,99,1,SCAC,0,1,1422
ARG,1,2,99,99,1,SCAC,0,1,217
ARG,1,3,1,0,1,SCAC,0,1,3831
ARG,1,3,2,0,1,SCAC,0,1,1568
ARG,1,3,3,0,1,SCAC,0,1,3050
ARG,1,3,99,0,1,SCAC,0,1,18
ARG,1,3,1,1,1,SCAC,0,1,8323
ARG,1,3,2,1,1,SCAC,0,1,9218
ARG,1,3,3,1,1,SCAC,0,1,13344
ARG,1,3,99,1,1,SCAC,0,1,383
ARG,1,3,1,99,1,SCAC,0,1,9
ARG,1,3,2,99,1,SCAC,0,1,116
ARG,1,3,3,99,1,SCAC,0,1,59
ARG,1,3,99,99,1,SCAC,0,1,15
ARG,2,0,1,0,1,SCAC,0,1,3263
ARG,2,0,3,0,1,SCAC,0,1,1
ARG,2,0,99,0,1,SCAC,0,1,1790
ARG,2,0,1,1,1,SCAC,0,1,2157
ARG,2,0,2,1,1,SCAC,0,1,3
ARG,2,0,99,1,1,SCAC,0,1,2086
ARG,2,0,1,99,1,SCAC,0,1,136
ARG,2,0,99,99,1,SCAC,0,1,24
ARG,2,1,1,0,1,SCAC,0,1,11682
ARG,2,1,2,0,1,SCAC,0,1,10911
ARG,2,1,3,0,1,SCAC,0,1,3034
ARG,2,1,99,0,1,SCAC,0,1,263
ARG,2,1,1,1,1,SCAC,0,1,8477
ARG,2,1,2,1,1,SCAC,0,1,6577
ARG,2,1,3,1,1,SCAC,0,1,1602
ARG,2,1,99,1,1,SCAC,0,1,457
ARG,2,1,1,99,1,SCAC,0,1,117
ARG,2,1,2,99,1,SCAC,0,1,126
ARG,2,1,3,99,1,SCAC,0,1,23
ARG,2,1,99,99,1,SCAC,0,1,26
ARG,2,2,1,0,1,SCAC,0,1,21637
ARG,2,2,2,0,1,SCAC,0,1,34751
ARG,2,2,3,0,1,SCAC,0,1,44905
ARG,2,2,99,0,1,SCAC,0,1,425
ARG,2,2,1,1,1,SCAC,0,1,28455
ARG,2,2,2,1,1,SCAC,0,1,49242
ARG,2,2,3,1,1,SCAC,0,1,71466
ARG,2,2,99,1,1,SCAC,0,1,1610
ARG,2,2,1,99,1,SCAC,0,1,77
ARG,2,2,2,99,1,SCAC,0,1,1076
ARG,2,2,3,99,1,SCAC,0,1,1586
ARG,2,2,99,99,1,SCAC,0,1,209
ARG,2,3,1,0,1,SCAC,0,1,3185
ARG,2,3,2,0,1,SCAC,0,1,3636
ARG,2,3,3,0,1,SCAC,0,1,1968
ARG,2,3,99,0,1,SCAC,0,1,40
ARG,2,3,1,1,1,SCAC,0,1,12416
ARG,2,3,2,1,1,SCAC,0,1,13285
ARG,2,3,3,1,1,SCAC,0,1,16096
ARG,2,3,99,1,1,SCAC,0,1,519
ARG,2,3,1,99,1,SCAC,0,1,38
ARG,2,3,2,99,1,SCAC,0,1,35
ARG,2,3,3,99,1,SCAC,0,1,208
ARG,2,3,99,99,1,SCAC,0,1,24
ASIA,1,0,1,0,1,ASIA,0,1,10575
ASIA,1,0,99,0,1,ASIA,0,1,88
ASIA,1,0,1,1,1,ASIA,0,1,3499
ASIA,1,0,99,1,1,ASIA,0,1,266
ASIA,1,1,1,0,1,ASIA,0,1,4482
ASIA,1,1,2,0,1,ASIA,0,1,4260
ASIA,1,1,3,0,1,ASIA,0,1,349
ASIA,1,1,99,0,1,ASIA,0,1,865
ASIA,1,1,1,1,1,ASIA,0,1,3650
ASIA,1,1,2,1,1,ASIA,0,1,3093
ASIA,1,1,3,1,1,ASIA,0,1,110
ASIA,1,1,99,1,1,ASIA,0,1,120
ASIA,1,1,1,99,1,ASIA,0,1,4
ASIA,1,2,1,0,1,ASIA,0,1,11744
ASIA,1,2,2,0,1,ASIA,0,1,14673
ASIA,1,2,3,0,1,ASIA,0,1,16993
ASIA,1,2,99,0,1,ASIA,0,1,1582
ASIA,1,2,1,1,1,ASIA,0,1,13335
ASIA,1,2,2,1,1,ASIA,0,1,30917
ASIA,1,2,3,1,1,ASIA,0,1,12202
ASIA,1,2,99,1,1,ASIA,0,1,140
ASIA,1,2,1,99,1,ASIA,0,1,70
ASIA,1,2,3,99,1,ASIA,0,1,40
ASIA,1,2,99,99,1,ASIA,0,1,12
ASIA,1,3,1,0,1,ASIA,0,1,802
ASIA,1,3,2,0,1,ASIA,0,1,317
ASIA,1,3,3,0,1,ASIA,0,1,1768
ASIA,1,3,99,0,1,ASIA,0,1,23
ASIA,1,3,1,1,1,ASIA,0,1,2002
ASIA,1,3,2,1,1,ASIA,0,1,2589
ASIA,1,3,3,1,1,ASIA,0,1,1519
ASIA,1,3,99,1,1,ASIA,0,1,26
ASIA,2,0,1,0,1,ASIA,0,1,7279
ASIA,2,0,99,0,1,ASIA,0,1,918
ASIA,2,0,1,1,1,ASIA,0,1,2500
ASIA,2,0,99,1,1,ASIA,0,1,710
ASIA,2,0,1,99,1,ASIA,0,1,14
ASIA,2,0,99,99,1,ASIA,0,1,3
ASIA,2,1,1,0,1,ASIA,0,1,3435
ASIA,2,1,2,0,1,ASIA,0,1,2751
ASIA,2,1,3,0,1,ASIA,0,1,927
ASIA,2,1,99,0,1,ASIA,0,1,251
ASIA,2,1,1,1,1,ASIA,0,1,3127
ASIA,2,1,2,1,1,ASIA,0,1,4300
ASIA,2,1,3,1,1,ASIA,0,1,116
ASIA,2,1,99,1,1,ASIA,0,1,13
ASIA,2,1,2,99,1,ASIA,0,1,7
ASIA,2,2,1,0,1,ASIA,0,1,13641
ASIA,2,2,2,0,1,ASIA,0,1,14149
ASIA,2,2,3,0,1,ASIA,0,1,23046
ASIA,2,2,99,0,1,ASIA,0,1,1338
ASIA,2,2,1,1,1,ASIA,0,1,11338
ASIA,2,2,2,1,1,ASIA,0,1,33944
ASIA,2,2,3,1,1,ASIA,0,1,19137
ASIA,2,2,99,1,1,ASIA,0,1,28
ASIA,2,2,1,99,1,ASIA,0,1,8
ASIA,2,2,2,99,1,ASIA,0,1,78
ASIA,2,2,3,99,1,ASIA,0,1,28
ASIA,2,3,1,0,1,ASIA,0,1,1325
ASIA,2,3,2,0,1,ASIA,0,1,414
ASIA,2,3,3,0,1,ASIA,0,1,1455
ASIA,2,3,99,0,1,ASIA,0,1,35
ASIA,2,3,1,1,1,ASIA,0,1,6046
ASIA,2,3,2,1,1,ASIA,0,1,4086
ASIA,2,3,3,1,1,ASIA,0,1,1666
ASIA,2,3,99,1,1,ASIA,0,1,249
ASIA,2,3,2,99,1,ASIA,0,1,2
ASM,1,0,99,0,1,OCEA,0,1,462
ASM,1,0,99,1,1,OCEA,0,1,8
ASM,1,1,1,0,1,OCEA,0,1,281
ASM,1,1,2,0,1,OCEA,0,1,24
ASM,1,1,99,0,1,OCEA,0,1,3
ASM,1,1,2,1,1,OCEA,0,1,7
ASM,1,2,1,0,1,OCEA,0,1,6
ASM,1,2,2,0,1,OCEA,0,1,321
ASM,1,2,3,0,1,OCEA,0,1,135
ASM,1,2,99,0,1,OCEA,0,1,11
ASM,1,2,2,1,1,OCEA,0,1,22
ASM,1,2,3,1,1,OCEA,0,1,5
ASM,1,2,99,99,1,OCEA,0,1,3
ASM,1,3,2,1,1,OCEA,0,1,3
ASM,2,0,99,0,1,OCEA,0,1,91
ASM,2,0,99,1,1,OCEA,0,1,5
ASM,2,1,1,0,1,OCEA,0,1,281
ASM,2,1,2,0,1,OCEA,0,1,362
ASM,2,1,3,0,1,OCEA,0,1,3
ASM,2,1,99,0,1,OCEA,0,1,7
ASM,2,1,2,1,1,OCEA,0,1,3
ASM,2,2,2,0,1,OCEA,0,1,302
ASM,2,2,3,0,1,OCEA,0,1,14
ASM,2,2,99,0,1,OCEA,0,1,3
ASM,2,2,2,1,1,OCEA,0,1,9
ASM,2,2,3,1,1,OCEA,0,1,105
ASM,2,3,1,1,1,OCEA,0,1,3
ATG,1,0,99,0,1,SCAC,0,1,40
ATG,1,0,1,1,1,SCAC,0,1,214
ATG,1,0,99,1,1,SCAC,0,1,84
ATG,1,1,1,0,1,SCAC,0,1,28
ATG,1,1,2,0,1,SCAC,0,1,93
ATG,1,1,3,0,1,SCAC,0,1,10
ATG,1,1,1,1,1,SCAC,0,1,20
ATG,1,1,2,1,1,SCAC,0,1,1010
ATG,1,1,3,1,1,SCAC,0,1,11
ATG,1,1,99,99,1,SCAC,0,1,2
ATG,1,2,1,0,1,SCAC,0,1,127
ATG,1,2,2,0,1,SCAC,0,1,1636
ATG,1,2,3,0,1,SCAC,0,1,868
ATG,1,2,1,1,1,SCAC,0,1,426
ATG,1,2,2,1,1,SCAC,0,1,2903
ATG,1,2,3,1,1,SCAC,0,1,1713
ATG,1,2,2,99,1,SCAC,0,1,1
ATG,1,2,99,99,1,SCAC,0,1,5
ATG,1,3,1,0,1,SCAC,0,1,169
ATG,1,3,2,0,1,SCAC,0,1,323
ATG,1,3,3,0,1,SCAC,0,1,127
ATG,1,3,1,1,1,SCAC,0,1,841
ATG,1,3,2,1,1,SCAC,0,1,1044
ATG,1,3,3,1,1,SCAC,0,1,966
ATG,1,3,1,99,1,SCAC,0,1,1
ATG,1,3,2,99,1,SCAC,0,1,1
ATG,2,0,99,0,1,SCAC,0,1,23
ATG,2,0,99,1,1,SCAC,0,1,25
ATG,2,0,99,99,1,SCAC,0,1,1
ATG,2,1,2,0,1,SCAC,0,1,355
ATG,2,1,1,1,1,SCAC,0,1,65
ATG,2,1,2,1,1,SCAC,0,1,14
ATG,2,1,3,1,1,SCAC,0,1,18
ATG,2,1,99,1,1,SCAC,0,1,1
ATG,2,1,99,99,1,SCAC,0,1,2
ATG,2,2,1,0,1,SCAC,0,1,121
ATG,2,2,2,0,1,SCAC,0,1,1061
ATG,2,2,3,0,1,SCAC,0,1,322
ATG,2,2,1,1,1,SCAC,0,1,434
ATG,2,2,2,1,1,SCAC,0,1,3803
ATG,2,2,3,1,1,SCAC,0,1,2318
ATG,2,2,99,1,1,SCAC,0,1,16
ATG,2,2,3,99,1,SCAC,0,1,1
ATG,2,2,99,99,1,SCAC,0,1,5
ATG,2,3,1,0,1,SCAC,0,1,3
ATG,2,3,2,0,1,SCAC,0,1,763
ATG,2,3,3,0,1,SCAC,0,1,10
ATG,2,3,1,1,1,SCAC,0,1,1151
ATG,2,3,2,1,1,SCAC,0,1,1379
ATG,2,3,3,1,1,SCAC,0,1,935
ATG,2,3,3,99,1,SCAC,0,1,1
AUS,1,0,99,0,1,OCEA,1,0,34789
AUS,1,0,99,1,1,OCEA,1,0,1884701
AUS,1,0,99,99,1,OCEA,1,0,20131
AUS,1,1,1,0,1,OCEA,1,0,980
AUS,1,1,2,0,1,OCEA,1,0,1775
AUS,1,1,3,0,1,OCEA,1,0,220
AUS,1,1,99,0,1,OCEA,1,0,228
AUS,1,1,1,1,1,OCEA,1,0,295023
AUS,1,1,2,1,1,OCEA,1,0,646747
AUS,1,1,3,1,1,OCEA,1,0,104043
AUS,1,1,99,1,1,OCEA,1,0,53037
AUS,1,1,1,99,1,OCEA,1,0,3384
AUS,1,1,2,99,1,OCEA,1,0,8203
AUS,1,1,3,99,1,OCEA,1,0,1575
AUS,1,1,99,99,1,OCEA,1,0,6687
AUS,1,2,1,0,1,OCEA,1,0,1282
AUS,1,2,2,0,1,OCEA,1,0,2625
AUS,1,2,3,0,1,OCEA,1,0,1285
AUS,1,2,99,0,1,OCEA,1,0,485
AUS,1,2,1,1,1,OCEA,1,0,584473
AUS,1,2,2,1,1,OCEA,1,0,1598732
AUS,1,2,3,1,1,OCEA,1,0,1263442
AUS,1,2,99,1,1,OCEA,1,0,193566
AUS,1,2,1,99,1,OCEA,1,0,7050
AUS,1,2,2,99,1,OCEA,1,0,17345
AUS,1,2,3,99,1,OCEA,1,0,15254
AUS,1,2,99,99,1,OCEA,1,0,29523
AUS,1,3,1,0,1,OCEA,1,0,271
AUS,1,3,2,0,1,OCEA,1,0,234
AUS,1,3,3,0,1,OCEA,1,0,120
AUS,1,3,99,0,1,OCEA,1,0,153
AUS,1,3,1,1,1,OCEA,1,0,300899
AUS,1,3,2,1,1,OCEA,1,0,319871
AUS,1,3,3,1,1,OCEA,1,0,213417
AUS,1,3,99,1,1,OCEA,1,0,108607
AUS,1,3,1,99,1,OCEA,1,0,4018
AUS,1,3,2,99,1,OCEA,1,0,4358
AUS,1,3,3,99,1,OCEA,1,0,2807
AUS,1,3,99,99,1,OCEA,1,0,3669
AUS,2,0,99,0,1,OCEA,1,0,32474
AUS,2,0,99,1,1,OCEA,1,0,1786480
AUS,2,0,99,99,1,OCEA,1,0,19170
AUS,2,1,1,0,1,OCEA,1,0,780
AUS,2,1,2,0,1,OCEA,1,0,1612
AUS,2,1,3,0,1,OCEA,1,0,358
AUS,2,1,99,0,1,OCEA,1,0,238
AUS,2,1,1,1,1,OCEA,1,0,248914
AUS,2,1,2,1,1,OCEA,1,0,585749
AUS,2,1,3,1,1,OCEA,1,0,170013
AUS,2,1,99,1,1,OCEA,1,0,54079
AUS,2,1,1,99,1,OCEA,1,0,2751
AUS,2,1,2,99,1,OCEA,1,0,7138
AUS,2,1,3,99,1,OCEA,1,0,2271
AUS,2,1,99,99,1,OCEA,1,0,1927
AUS,2,2,1,0,1,OCEA,1,0,1469
AUS,2,2,2,0,1,OCEA,1,0,1927
AUS,2,2,3,0,1,OCEA,1,0,1950
AUS,2,2,99,0,1,OCEA,1,0,596
AUS,2,2,1,1,1,OCEA,1,0,638195
AUS,2,2,2,1,1,OCEA,1,0,1078733
AUS,2,2,3,1,1,OCEA,1,0,1798374
AUS,2,2,99,1,1,OCEA,1,0,246706
AUS,2,2,1,99,1,OCEA,1,0,7955
AUS,2,2,2,99,1,OCEA,1,0,12302
AUS,2,2,3,99,1,OCEA,1,0,19632
AUS,2,2,99,99,1,OCEA,1,0,7285
AUS,2,3,1,0,1,OCEA,1,0,500
AUS,2,3,2,0,1,OCEA,1,0,154
AUS,2,3,3,0,1,OCEA,1,0,156
AUS,2,3,99,0,1,OCEA,1,0,221
AUS,2,3,1,1,1,OCEA,1,0,548285
AUS,2,3,2,1,1,OCEA,1,0,168028
AUS,2,3,3,1,1,OCEA,1,0,228480
AUS,2,3,99,1,1,OCEA,1,0,185509
AUS,2,3,1,99,1,OCEA,1,0,7944
AUS,2,3,2,99,1,OCEA,1,0,2677
AUS,2,3,3,99,1,OCEA,1,0,3222
AUS,2,3,99,99,1,OCEA,1,0,5588
AUS,1,0,1,0,1,OCEA,1,1,3126
AUS,1,0,99,0,1,OCEA,1,1,4213
AUS,1,0,1,1,1,OCEA,1,1,3105
AUS,1,0,99,1,1,OCEA,1,1,5516
AUS,1,0,1,99,1,OCEA,1,1,151
AUS,1,0,99,99,1,OCEA,1,1,1494
AUS,1,1,1,0,1,OCEA,1,1,1241
AUS,1,1,2,0,1,OCEA,1,1,4198
AUS,1,1,3,0,1,OCEA,1,1,1513
AUS,1,1,99,0,1,OCEA,1,1,128
AUS,1,1,1,1,1,OCEA,1,1,3429
AUS,1,1,2,1,1,OCEA,1,1,4492
AUS,1,1,3,1,1,OCEA,1,1,1459
AUS,1,1,99,1,1,OCEA,1,1,528
AUS,1,1,1,99,1,OCEA,1,1,1887
AUS,1,1,2,99,1,OCEA,1,1,3457
AUS,1,1,3,99,1,OCEA,1,1,437
AUS,1,1,99,99,1,OCEA,1,1,296
AUS,1,2,1,0,1,OCEA,1,1,4357
AUS,1,2,2,0,1,OCEA,1,1,18548
AUS,1,2,3,0,1,OCEA,1,1,43091
AUS,1,2,99,0,1,OCEA,1,1,976
AUS,1,2,1,1,1,OCEA,1,1,6958
AUS,1,2,2,1,1,OCEA,1,1,20523
AUS,1,2,3,1,1,OCEA,1,1,33999
AUS,1,2,99,1,1,OCEA,1,1,6823
AUS,1,2,1,99,1,OCEA,1,1,3192
AUS,1,2,2,99,1,OCEA,1,1,9215
AUS,1,2,3,99,1,OCEA,1,1,6945
AUS,1,2,99,99,1,OCEA,1,1,549
AUS,1,3,1,0,1,OCEA,1,1,1833
AUS,1,3,2,0,1,OCEA,1,1,1609
AUS,1,3,3,0,1,OCEA,1,1,2268
AUS,1,3,99,0,1,OCEA,1,1,49
AUS,1,3,1,1,1,OCEA,1,1,2063
AUS,1,3,2,1,1,OCEA,1,1,2318
AUS,1,3,3,1,1,OCEA,1,1,4243
AUS,1,3,99,1,1,OCEA,1,1,266
AUS,1,3,1,99,1,OCEA,1,1,733
AUS,1,3,2,99,1,OCEA,1,1,1620
AUS,1,3,3,99,1,OCEA,1,1,579
AUS,1,3,99,99,1,OCEA,1,1,261
AUS,1,99,99,99,1,OCEA,1,1,1422
AUS,2,0,1,0,1,OCEA,1,1,4829
AUS,2,0,99,0,1,OCEA,1,1,4183
AUS,2,0,1,1,1,OCEA,1,1,4451
AUS,2,0,99,1,1,OCEA,1,1,5428
AUS,2,0,99,99,1,OCEA,1,1,1506
AUS,2,1,1,0,1,OCEA,1,1,1271
AUS,2,1,2,0,1,OCEA,1,1,4872
AUS,2,1,3,0,1,OCEA,1,1,3366
AUS,2,1,99,0,1,OCEA,1,1,152
AUS,2,1,1,1,1,OCEA,1,1,1830
AUS,2,1,2,1,1,OCEA,1,1,4426
AUS,2,1,3,1,1,OCEA,1,1,1990
AUS,2,1,99,1,1,OCEA,1,1,549
AUS,2,1,1,99,1,OCEA,1,1,1813
AUS,2,1,2,99,1,OCEA,1,1,3350
AUS,2,1,3,99,1,OCEA,1,1,1365
AUS,2,1,99,99,1,OCEA,1,1,134
AUS,2,2,1,0,1,OCEA,1,1,3548
AUS,2,2,2,0,1,OCEA,1,1,12556
AUS,2,2,3,0,1,OCEA,1,1,46661
AUS,2,2,99,0,1,OCEA,1,1,476
AUS,2,2,1,1,1,OCEA,1,1,8172
AUS,2,2,2,1,1,OCEA,1,1,22417
AUS,2,2,3,1,1,OCEA,1,1,29869
AUS,2,2,99,1,1,OCEA,1,1,2575
AUS,2,2,1,99,1,OCEA,1,1,3052
AUS,2,2,2,99,1,OCEA,1,1,10143
AUS,2,2,3,99,1,OCEA,1,1,10286
AUS,2,2,99,99,1,OCEA,1,1,485
AUS,2,3,1,0,1,OCEA,1,1,2917
AUS,2,3,2,0,1,OCEA,1,1,1956
AUS,2,3,3,0,1,OCEA,1,1,2329
AUS,2,3,99,0,1,OCEA,1,1,11
AUS,2,3,1,1,1,OCEA,1,1,5375
AUS,2,3,2,1,1,OCEA,1,1,3604
AUS,2,3,3,1,1,OCEA,1,1,5506
AUS,2,3,99,1,1,OCEA,1,1,439
AUS,2,3,1,99,1,OCEA,1,1,2016
AUS,2,3,2,99,1,OCEA,1,1,1731
AUS,2,3,3,99,1,OCEA,1,1,1933
AUS,2,3,99,99,1,OCEA,1,1,462
AUT,1,0,1,99,1,EURO,1,0,589896
AUT,1,1,1,99,1,EURO,1,0,172454
AUT,1,1,2,99,1,EURO,1,0,199718
AUT,1,1,3,99,1,EURO,1,0,61703
AUT,1,2,1,99,1,EURO,1,0,160193
AUT,1,2,2,99,1,EURO,1,0,1088535
AUT,1,2,3,99,1,EURO,1,0,618978
AUT,1,3,1,99,1,EURO,1,0,128488
AUT,1,3,2,99,1,EURO,1,0,319132
AUT,1,3,3,99,1,EURO,1,0,151342
AUT,2,0,1,99,1,EURO,1,0,558311
AUT,2,1,1,99,1,EURO,1,0,149154
AUT,2,1,2,99,1,EURO,1,0,174478
AUT,2,1,3,99,1,EURO,1,0,89454
AUT,2,2,1,99,1,EURO,1,0,288163
AUT,2,2,2,99,1,EURO,1,0,999113
AUT,2,2,3,99,1,EURO,1,0,558951
AUT,2,3,1,99,1,EURO,1,0,391069
AUT,2,3,2,99,1,EURO,1,0,340968
AUT,2,3,3,99,1,EURO,1,0,65649
AUT,1,0,1,0,1,EURO,1,1,3132
AUT,1,0,99,0,1,EURO,1,1,2332
AUT,1,0,1,1,1,EURO,1,1,2153
AUT,1,0,99,1,1,EURO,1,1,2513
AUT,1,0,99,99,1,EURO,1,1,3114
AUT,1,1,1,0,1,EURO,1,1,2940
AUT,1,1,2,0,1,EURO,1,1,4614
AUT,1,1,3,0,1,EURO,1,1,1511
AUT,1,1,99,0,1,EURO,1,1,169
AUT,1,1,1,1,1,EURO,1,1,1533
AUT,1,1,2,1,1,EURO,1,1,1543
AUT,1,1,3,1,1,EURO,1,1,746
AUT,1,1,99,1,1,EURO,1,1,155
AUT,1,1,1,99,1,EURO,1,1,351
AUT,1,1,2,99,1,EURO,1,1,343
AUT,1,1,3,99,1,EURO,1,1,145
AUT,1,1,99,99,1,EURO,1,1,7
AUT,1,2,1,0,1,EURO,1,1,5861
AUT,1,2,2,0,1,EURO,1,1,32756
AUT,1,2,3,0,1,EURO,1,1,43245
AUT,1,2,99,0,1,EURO,1,1,1867
AUT,1,2,1,1,1,EURO,1,1,1640
AUT,1,2,2,1,1,EURO,1,1,9265
AUT,1,2,3,1,1,EURO,1,1,9419
AUT,1,2,99,1,1,EURO,1,1,566
AUT,1,2,1,99,1,EURO,1,1,2507
AUT,1,2,2,99,1,EURO,1,1,971
AUT,1,2,3,99,1,EURO,1,1,2544
AUT,1,2,99,99,1,EURO,1,1,81
AUT,1,3,1,0,1,EURO,1,1,5276
AUT,1,3,2,0,1,EURO,1,1,18596
AUT,1,3,3,0,1,EURO,1,1,15996
AUT,1,3,99,0,1,EURO,1,1,504
AUT,1,3,1,1,1,EURO,1,1,4186
AUT,1,3,2,1,1,EURO,1,1,15973
AUT,1,3,3,1,1,EURO,1,1,13734
AUT,1,3,99,1,1,EURO,1,1,837
AUT,1,3,1,99,1,EURO,1,1,240
AUT,1,3,2,99,1,EURO,1,1,393
AUT,1,3,3,99,1,EURO,1,1,112
AUT,1,3,99,99,1,EURO,1,1,131
AUT,2,0,1,0,1,EURO,1,1,1758
AUT,2,0,99,0,1,EURO,1,1,1959
AUT,2,0,1,1,1,EURO,1,1,1029
AUT,2,0,99,1,1,EURO,1,1,3036
AUT,2,0,99,99,1,EURO,1,1,2911
AUT,2,1,1,0,1,EURO,1,1,1670
AUT,2,1,2,0,1,EURO,1,1,6191
AUT,2,1,3,0,1,EURO,1,1,1242
AUT,2,1,99,0,1,EURO,1,1,213
AUT,2,1,1,1,1,EURO,1,1,1662
AUT,2,1,2,1,1,EURO,1,1,1653
AUT,2,1,3,1,1,EURO,1,1,432
AUT,2,1,99,1,1,EURO,1,1,141
AUT,2,1,1,99,1,EURO,1,1,441
AUT,2,1,2,99,1,EURO,1,1,63
AUT,2,1,3,99,1,EURO,1,1,244
AUT,2,1,99,99,1,EURO,1,1,18
AUT,2,2,1,0,1,EURO,1,1,8262
AUT,2,2,2,0,1,EURO,1,1,37611
AUT,2,2,3,0,1,EURO,1,1,38160
AUT,2,2,99,0,1,EURO,1,1,1347
AUT,2,2,1,1,1,EURO,1,1,4485
AUT,2,2,2,1,1,EURO,1,1,14431
AUT,2,2,3,1,1,EURO,1,1,10945
AUT,2,2,99,1,1,EURO,1,1,541
AUT,2,2,1,99,1,EURO,1,1,3294
AUT,2,2,2,99,1,EURO,1,1,2684
AUT,2,2,3,99,1,EURO,1,1,973
AUT,2,2,99,99,1,EURO,1,1,47
AUT,2,3,1,0,1,EURO,1,1,11058
AUT,2,3,2,0,1,EURO,1,1,16268
AUT,2,3,3,0,1,EURO,1,1,3915
AUT,2,3,99,0,1,EURO,1,1,344
AUT,2,3,1,1,1,EURO,1,1,25093
AUT,2,3,2,1,1,EURO,1,1,27111
AUT,2,3,3,1,1,EURO,1,1,14300
AUT,2,3,99,1,1,EURO,1,1,1008
AUT,2,3,1,99,1,EURO,1,1,179
AUT,2,3,2,99,1,EURO,1,1,266
AUT,2,3,3,99,1,EURO,1,1,95
AUT,2,3,99,99,1,EURO,1,1,128
BDI,1,0,1,0,1,AFRI,0,1,41
BDI,1,0,99,0,1,AFRI,0,1,445
BDI,1,0,1,1,1,AFRI,0,1,55
BDI,1,0,99,1,1,AFRI,0,1,584
BDI,1,0,99,99,1,AFRI,0,1,51
BDI,1,1,1,0,1,AFRI,0,1,532
BDI,1,1,2,0,1,AFRI,0,1,509
